"bankmsb","banklsb","prog","gname","tname"
87,65,018,"BASS","Comp’d JBass"
87,65,019,"BASS","FingerMaster"
87,65,020,"BASS","CompressBass"
87,65,021,"BASS","All Round Bs"
87,65,022,"BASS","R&B Bs/Slide"
87,65,023,"BASS","Thumb Up!"
87,65,024,"BASS","Tubby Mute"
87,65,025,"BASS","Chicken Bass"
87,65,026,"BASS","Snug Bass"
87,65,027,"BASS","Return2Base!"
87,65,028,"BASS","A Big Pick"
87,65,029,"BASS","Basement"
87,65,030,"BASS","FS Fretnot 1"
87,65,031,"BASS","FS Fretnot 2"
87,65,032,"BASS","RichFretless"
87,65,033,"BASS","Got Pop?"
87,65,034,"BASS","JBass v/Thmb"
87,65,035,"BASS","FS Slap Bass"
87,65,036,"BASS","LEO Bass"
87,65,037,"SYNTH BASS","Smooth Bass"
87,65,038,"SYNTH BASS","MC-404 Bass"
87,65,039,"SYNTH BASS","SH-101 Bs 1"
87,65,040,"SYNTH BASS","FS Syn Bass1"
87,65,041,"SYNTH BASS","Electro Rubb"
87,65,042,"SYNTH BASS","R&B Bass 1"
87,65,043,"SYNTH BASS","Enorjizor"
87,65,044,"SYNTH BASS","LowFat Bass"
87,65,045,"SYNTH BASS","Doze Bass"
87,65,046,"SYNTH BASS","FS Flat Bs"
87,65,047,"SYNTH BASS","Saw&MG Bass"
87,65,048,"SYNTH BASS","R&B Bass 2"
87,65,049,"SYNTH BASS","Foundation"
87,65,050,"SYNTH BASS","R&B Bass 3"
87,65,051,"SYNTH BASS","HipHop Bs 1"
87,65,052,"SYNTH BASS","HipHop Bs 2"
87,65,053,"SYNTH BASS","Solid Goa"
87,65,054,"SYNTH BASS","ResoSyn Bs 1"
87,65,055,"SYNTH BASS","SH-1 Bass"
87,65,056,"SYNTH BASS","SH-101 Bs 2"
87,65,057,"SYNTH BASS","FS Syn Bass2"
87,65,058,"SYNTH BASS","Poly Bass"
87,65,059,"SYNTH BASS","Punch MG 1"
87,65,060,"SYNTH BASS","Gashed Bass"
87,65,061,"SYNTH BASS","Q Bass"
87,65,062,"SYNTH BASS","FS Rubber Bs"
87,65,063,"SYNTH BASS","ResoSyn Bs 2"
87,65,064,"SYNTH BASS","Super-G DX"
87,65,065,"SYNTH BASS","Punch MG 2"
87,65,066,"SYNTH BASS","Kickin’ Bass"
87,65,067,"SYNTH BASS","OilDrum Bass"
87,65,068,"SYNTH BASS","Glide-iator"
87,65,069,"SYNTH BASS","MG+SubOsc Bs"
87,65,070,"SYNTH BASS","FS Unison Bs"
87,65,071,"SYNTH BASS","TexturedBusy"
87,65,072,"SYNTH BASS","Detune Bass"
87,65,073,"SYNTH BASS","Lo Bass"
87,65,074,"SYNTH BASS","SQ Pan"
87,65,075,"SYNTH BASS","FS GarageBs1"
87,65,076,"SYNTH BASS","FS GarageBs2"
87,65,077,"SYNTH BASS","Sub Sonic"
87,65,078,"SYNTH BASS","FS Jungle Bs"
87,65,079,"SYNTH BASS","R&B Bass 4"
87,65,080,"SYNTH BASS","Beepin Bass"
87,65,081,"SYNTH BASS","MC-TB Bass"
87,65,082,"SYNTH BASS","Acdg Bass"
87,65,083,"SYNTH BASS","Loco Voco"
87,65,084,"SYNTH BASS","TBasic"
87,65,085,"SYNTH BASS","Unplug it!"
87,65,086,"SYNTH BASS","V.Form Bass"
87,65,087,"SYNTH BASS","S&H Bass"
87,65,088,"SYNTH BASS","Destroyed Bs"
87,65,089,"SYNTH BASS","FS Acid Bs"
87,65,090,"SYNTH BASS","Lo-Fi TB"
87,65,091,"STRINGS","Violin"
87,65,092,"STRINGS","Viola"
87,65,093,"STRINGS","Cello"
87,65,094,"STRINGS","Contrabass"
87,65,095,"STRINGS","Dolce Qrt"
87,65,096,"STRINGS","Chamber Str"
87,65,097,"STRINGS","Small Str"
87,65,098,"STRINGS","Studio Sect."
87,65,099,"STRINGS","Stringz 101"
87,65,100,"STRINGS","Crossed Bows"
87,65,101,"STRINGS","FS Strings"
87,65,102,"STRINGS","2-way Sect."
87,65,103,"STRINGS","Warm Strings"
87,65,104,"STRINGS","Stacc mp Str"
87,65,105,"STRINGS","Magnolia Str"
87,65,106,"STRINGS","Movie Scene"
87,65,107,"STRINGS","Gang Strangs"
87,65,108,"STRINGS","Clustered!?!"
87,65,109,"STRINGS","DramaSect/sw"
87,65,110,"STRINGS","DelicatePizz"
87,65,111,"STRINGS","Vls PizzHall"
87,65,112,"STRINGS","Orch Pizz"
87,65,113,"ORCHESTRA","Wind & Str 1"
87,65,114,"ORCHESTRA","Wind & Str 2"
87,65,115,"ORCHESTRA","Farewell"
87,65,116,"ORCHESTRA","Orch & Horns"
87,65,117,"ORCHESTRA","Soft Orch 1"
87,65,118,"ORCHESTRA","Soft Orch 2"
87,65,119,"ORCHESTRA","Henry IX"
87,65,120,"ORCHESTRA","Ending Scene"
87,65,121,"WIND","Good Old Day"
87,65,122,"WIND","FS WindWood"
87,65,123,"WIND","Clarence.net"
87,65,124,"WIND","FS Oboe"
87,65,125,"WIND","Hall Oboe"
87,65,126,"WIND","English Horn"
87,65,127,"WIND","Bassoon"
87,66,000,"FLUTE","FS Flute"
87,66,001,"TECHNO SYNTH","HPF Sweep"
87,66,002,"FLUTE","Piccolo"
87,66,003,"TECHNO SYNTH","DelyResoSaws"
87,66,004,"FLUTE","Pan Pipes"
87,66,005,"TECHNO SYNTH","Alfa Retro"
87,66,006,"AC.BRASS","Horn Chops"
87,66,007,"TECHNO SYNTH","Hoovercraft"
87,66,008,"AC.BRASS","Spit Flugel"
87,66,009,"TECHNO SYNTH","AllinOneRiff"
87,66,010,"AC.BRASS","Harmon Mute"
87,66,011,"TECHNO SYNTH","Flazzy Lead"
87,66,012,"AC.BRASS","Solo Tb"
87,66,013,"TECHNO SYNTH","Sweet House"
87,66,014,"AC.BRASS","Grande Tuba"
87,66,015,"TECHNO SYNTH","LowFreqHit"
87,66,016,"AC.BRASS","StackTp Sect"
87,66,017,"TECHNO SYNTH","Periscope"
87,66,018,"AC.BRASS","TpTb Sect."
87,66,019,"TECHNO SYNTH","Going Mad!"
87,66,020,"AC.BRASS","DynamicBrass"
87,66,021,"TECHNO SYNTH","DreamInColor"
87,66,022,"AC.BRASS","Brass & Sax"
87,66,023,"TECHNO SYNTH","Techno Snips"
87,66,024,"AC.BRASS","Simple Tutti"
87,66,025,"TECHNO SYNTH","Waving TB303"
87,66,026,"AC.BRASS","F.Horns Sect"
87,66,027,"TECHNO SYNTH","Seq Saw"
87,66,028,"AC.BRASS","Brass Fall"
87,66,029,"TECHNO SYNTH","DetuneSeqSaw"
87,66,030,"SYNTH BRASS","Wide SynBrss"
87,66,031,"TECHNO SYNTH","MetalVoxBox"
87,66,032,"SYNTH BRASS","J-Pop Brass"
87,66,033,"TECHNO SYNTH","Repertition"
87,66,034,"OTHER SYNTH","Cue Tip"
87,66,035,"SYNTH BRASS","Jump For KY"
87,66,036,"OTHER SYNTH","Europe Xpres"
