87,70,030,"STRINGS","Moody Tron"
87,70,100,"TECHNO SYNTH","Killerbeez"
87,71,030,"SYNTH FX","Alien Voice"
87,71,100,"SOFT PAD","JP-8 Phase"
87,70,031,"STRINGS","Tronic Str"
87,70,101,"TECHNO SYNTH","Freeze Synth"
87,71,031,"SYNTH FX","What What?"
87,71,101,"SOFT PAD","Nu Epic Pad"
87,70,032,"STRINGS","Machine Str"
87,70,102,"TECHNO SYNTH","JamPacked!"
87,71,032,"SYNTH FX","Beyond Here"
87,71,102,"SOFT PAD","Forever"
87,70,033,"ORCHESTRA","Symphonika"
87,70,103,"TECHNO SYNTH","SawStac Chd"
87,71,033,"SYNTH FX","Mod Scanner"
87,71,103,"SOFT PAD","Flange Dream"
87,70,034,"ORCHESTRA","Pop Orch"
87,70,104,"TECHNO SYNTH","Trancepire"
87,71,034,"SYNTH FX","Gasp"
87,71,104,"SOFT PAD","Guild Vox"
87,70,035,"ORCHESTRA","Contemp’Orch"
87,70,105,"TECHNO SYNTH","Acid Lead"
87,71,035,"SYNTH FX","Neverville"
87,71,105,"SOFT PAD","5th Pad X"
87,70,036,"HIT&STAB","Orange Skin"
87,70,106,"TECHNO SYNTH","Tranceformer"
87,71,036,"SYNTH FX","Landing Pad"
87,71,106,"SOFT PAD","Evolution X"
87,70,037,"HIT&STAB","Tutti"
87,70,107,"TECHNO SYNTH","Anadroid"
87,71,037,"SYNTH FX","Celebrated"
87,71,107,"SOFT PAD","Chariots"
87,70,038,"HIT&STAB","Brass Ditt"
87,70,108,"TECHNO SYNTH","Shroomy"
87,71,038,"SYNTH FX","ResoSweep Up"
87,71,108,"PULSATING","Trevor’s Pad"
87,70,039,"HIT&STAB","Housechord"
87,70,109,"TECHNO SYNTH","SBF Nozer"
87,71,039,"SYNTH FX","The VorteX"
87,71,109,"PULSATING","Nu Pad"
87,70,040,"HIT&STAB","Mod Chord"
87,70,110,"TECHNO SYNTH","Voxulizer"
87,71,040,"SYNTH FX","Magic Wave"
87,71,110,"PULSATING","Fantomas Pad"
87,70,041,"HIT&STAB","Dance Steam"
87,70,111,"TECHNO SYNTH","Wired Rez"
87,71,041,"SYNTH FX","Shangri-La"
87,71,111,"VOX","Film Cue"
87,70,042,"HIT&STAB","Disto Stab !"
87,70,112,"TECHNO SYNTH","Noize R us"
87,71,042,"SYNTH FX","CerealKiller"
87,71,112,"VOX","Choral Sweep"
87,70,043,"FLUTE","Fairy Flute"
87,70,113,"TECHNO SYNTH","Inner Voices"
87,71,043,"OTHER SYNTH","DigimaX"
87,71,113,"VOX","Paradise"
87,70,044,"FLUTE","Chiffed Toot"
87,70,114,"TECHNO SYNTH","Beep Melodie"
87,71,044,"OTHER SYNTH","Trancy X"
87,71,114,"VOX","Sad ceremony"
87,70,045,"FLUTE","Hop Flute"
87,70,115,"TECHNO SYNTH","Alpha Hoover"
87,71,045,"OTHER SYNTH","X Sweep Saws"
87,71,115,"VOX","Lost Voices"
87,70,046,"FLUTE","HimalayaPipe"
87,70,116,"TECHNO SYNTH","Steel Wire"
87,71,046,"OTHER SYNTH","X-Trance"
87,71,116,"VOX","Talk 2 Me"
87,70,047,"AC.BRASS","X Brs Sect 1"
87,70,117,"TECHNO SYNTH","Rav-i-Toid"
87,71,047,"OTHER SYNTH","JP-8000 Saws"
87,71,117,"PLUCKED","Pearly Harp"
87,70,048,"AC.BRASS","Pop Stak Brs"
87,70,118,"TECHNO SYNTH","Rez Therapy"
87,71,048,"OTHER SYNTH","X Super Saws"
87,71,118,"PLUCKED","Nylon Harp"
87,70,049,"AC.BRASS"," X Brs Sect 2"
87,70,119,"TECHNO SYNTH"," Ivan’s"
87,71,049,"OTHER SYNTH"," Exhale"
87,71,119,"PLUCKED"," Skydiver"
87,70,050,"AC.BRASS","Pop Brs wAtk"
87,70,120,"TECHNO SYNTH","Morpher"
87,71,050,"OTHER SYNTH","SBF Voices"
87,71,120,"PLUCKED","Unpluck’d"
87,70,051,"AC.BRASS","Hybrid Brass"
87,70,121,"PULSATING","StellarTreck"
87,71,051,"OTHER SYNTH","Stadium SBF"
87,71,121,"PLUCKED","Ethno Plucks"
87,70,052,"AC.BRASS","Nu Stab Brs"
87,70,122,"PULSATING","Tekno Tone"
87,71,052,"OTHER SYNTH","Master X"
87,71,122,"PLUCKED","SaraswatiRvr"
87,70,053,"AC.BRASS","Heavy Brs 1"
87,70,123,"PULSATING","Generator"
87,71,053,"OTHER SYNTH","X-panda"
87,71,123,"PLUCKED","Drone X"
87,70,054,"AC.BRASS","Heavy Brs 2"
87,70,124,"PULSATING","ARP x Race"
87,71,054,"OTHER SYNTH","TDreamTouch"
87,71,124,"COMBINATION","Lounge Kit"
87,70,055,"AC.BRASS","Wonder Brass"
87,70,125,"PULSATING","DSP Chaos"
87,71,055,"OTHER SYNTH","Smooth Synth"
87,71,125,"COMBINATION","Gospel Trio"
87,70,056,"AC.BRASS","Pop Brs Sfz"
87,70,126,"PULSATING","Phraserblade"
87,71,056,"OTHER SYNTH","Stereotype"
87,71,126,"COMBINATION","xcultural"
87,70,057,"AC.BRASS","Pop Brs Stac"
87,70,127,"PULSATING","Dancefloor"
87,71,057,"OTHER SYNTH","Saw Keystep"
