87,67,060,"SOFT LEAD","FS ResoLead"
87,67,061,"SOFT LEAD","Dig-n-Duke"
87,66,062,"SOFT LEAD","Modulated Ld"
87,66,063,"SOFT LEAD","Waspy Lead"
87,67,064,"SOFT LEAD","Mew Lead"
87,67,065,"SOFT LEAD","Violin Lead"
87,66,066,"SOFT LEAD","Oscillo Lead"
87,66,067,"SOFT LEAD","JP Saw Lead"
87,67,068,"SOFT LEAD","MG Sqr Lead"
87,67,069,"SOFT LEAD","Tristar"
87,66,000,"TECHNO SYNTH","HPF Sweep"
87,66,070,"OTHER SYNTH","TB Booster"
87,67,001,"TECHNO SYNTH","Moon Synth"
87,67,071,"OTHER SYNTH","Syn-Orch/Mod"
87,66,002,"TECHNO SYNTH","DelyResoSaws"
87,66,072,"OTHER SYNTH","Pressyn"
87,67,003,"TECHNO SYNTH","R-Trance"
87,67,073,"OTHER SYNTH","High Five"
87,66,004,"TECHNO SYNTH","Alfa Retro"
87,66,074,"OTHER SYNTH","4DaCommonMan"
87,67,005,"TECHNO SYNTH","Nu Hoover"
87,67,075,"OTHER SYNTH","Orgaenia"
87,66,006,"TECHNO SYNTH","Hoovercraft"
87,66,076,"OTHER SYNTH","Sleeper"
87,67,007,"TECHNO SYNTH","Braatz..."
87,67,077,"OTHER SYNTH","Sugar Synth"
87,66,008,"TECHNO SYNTH","AllinOneRiff"
87,66,078,"OTHER SYNTH","Ice Palace"
87,67,009,"TECHNO SYNTH","YZ Again"
87,67,079,"OTHER SYNTH","Story Harp"
87,66,010,"TECHNO SYNTH","Flazzy Lead"
87,66,080,"OTHER SYNTH","LostParadise"
87,67,011,"TECHNO SYNTH","Coffee Bee"
87,67,081,"OTHER SYNTH","Magnetic 5th"
87,66,012,"TECHNO SYNTH","Sweet House"
87,66,082,"VOX","Jazz Doos"
87,67,013,"TECHNO SYNTH","Alien Bubble"
87,67,083,"VOX","Beat Vox"
87,66,014,"TECHNO SYNTH","LowFreqHit"
87,66,084,"VOX","Scat Beats"
87,67,015,"TECHNO SYNTH","Fred&Barney"
87,67,085,"VOX","Choir Aahs 1"
87,66,016,"TECHNO SYNTH","Periscope"
87,66,086,"VOX","Choir Aahs 2"
87,67,017,"TECHNO SYNTH","Electrostars"
87,67,087,"VOX","ChoirOoh/Aft"
87,66,018,"TECHNO SYNTH","Going Mad!"
87,66,088,"VOX","Angels Choir"
87,67,019,"TECHNO SYNTH","LoFiSequence"
87,67,089,"VOX","Angelique"
87,66,020,"TECHNO SYNTH","DreamInColor"
87,66,090,"VOX","Gospel Oohs"
87,67,021,"TECHNO SYNTH","MelodicDrums"
87,67,091,"VOX","Uhmmm"
