87,65,063,"SYNTH BASS","ResoSyn Bs 2"
87,64,064,"BELL","5th Key"
87,65,064,"SYNTH BASS","Super-G DX"
87,64,065,"MALLET","Vibrations"
87,65,065,"SYNTH BASS","Punch MG 2"
87,64,066,"MALLET","FS Vibe"
87,65,066,"SYNTH BASS","Kickin’ Bass"
87,64,067,"MALLET","FS Marimba"
87,65,067,"SYNTH BASS","OilDrum Bass"
87,64,068,"MALLET","FS Xylo"
87,65,068,"SYNTH BASS","Glide-iator"
87,64,069,"MALLET","Ethno Keys"
87,65,069,"SYNTH BASS","MG+SubOsc Bs"
